Error: missing newline in E:\PERFORMANCE\GCC\Kaas\FY20_Release\Script\V1\Kaas_ContentRendering\p_ContentRendering.dat	[MsgId: MERR-13874]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 25.27).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 12.05).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 31.74).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 16.32).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.87).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.19).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.91).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.04).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.50).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02862584&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02862584&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 43.72).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1864000-1798926-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 58.65).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 33.68).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 13.52).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1616261-225626-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 58.49).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02282389&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 30.63).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1997719-1528356-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.60).	[MsgId: MWAR-15995]
Kaas_Contextual_Filtering.c(9): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_849683-2147483634-16?conditions=FHPIPRODUCT=27066682"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.93).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=ish_1996955-1270281-16&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 16.10).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 9.19).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_2225635-1796279-16"  	[MsgId: MERR-26608]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_2040896-1521983-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 59.14).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.86).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 14.96).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 55.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.18).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 17.54).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 13.40).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 13.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 12.18).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 12.62).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 16.12).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 15.85).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 8.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.92).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.92).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 17.28).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.19).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 8.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.44).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 26.15).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1942086-1888968-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 28.43).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1632434-68170-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 31.09).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 35.74).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 10.21).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 8.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.79).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1865294-1786744-16"  	[MsgId: MERR-26608]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1997210-1528385-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 16.14).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 51.85).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1569716-65627-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 59.48).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1632109-56362-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 58.45).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.97).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1632604-68210-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 52.53).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c01683939&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1609150-230197-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 30.00).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 36.09).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 10.05).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 45.01).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.55).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 11.84).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.42).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c01683939&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.62).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1563115-290634-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.71).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1562951-290517-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.67).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1590249-1084463-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 44.02).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02129193&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 19.18).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 9.15).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 9.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.45).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 20.49).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 27.09).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_2025988-1592331-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.57).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 23.33).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.21).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 30.95).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 25.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 31.30).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 28.33).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.63).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 11.62).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 13.78).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.21).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.46).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 12.01).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_2268897-1678976-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 30.95).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_2268897-1678976-16"  	[MsgId: MERR-26608]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1997210-1528385-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 39.83).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aKDbYdNJjobjZQ7paAA2BGOSW/ish_1771220-1716190-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 20.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 39.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.67).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 54.48).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.37).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.54).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.09).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.93).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 8.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.83).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 9.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.80).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.46).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 14.15).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 10.16).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 10.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 19.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 16.56).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 19.96).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.93).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 24.07).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 19.63).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.14).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.65).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 8.19).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.30).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.30).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.88).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 6.29).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02886960&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 30.10).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.60).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 26.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 24.54).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 19.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 5.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 21.60).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 23.85).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.15).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 24.89).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 23.02).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 22.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 10.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 10.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 20.32).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 18.16).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 23.27).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 7.52).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 27.50).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 26.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 16.84).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 22.00).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 11.13).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 11.59).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 12.41).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 14.43).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.15).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 4.32).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_2026000-1498532-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 29.54).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aNeuRXTrqP8TW04XUIemDmHRs/ish_1569716-65627-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 4.00, actual time = 40.65).	[MsgId: MWAR-15995]
