Error: missing newline in E:\PERFORMANCE\GCC\Kaas\FY20_Release\Script\V1\Kaas_ContentRendering\p_ContentRendering.dat	[MsgId: MERR-13874]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.08).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 24.49).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.52).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 23.06).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 28.60).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 24.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.54).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 10.28).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 5.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.77).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 10.36).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 28.69).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 22.55).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_1616261-225626-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 30.04).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 13.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.45).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 15.02).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.02).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.94).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.28).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.01).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 14.23).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 15.38).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 24.24).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1941036-1884006-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 17.30).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 10.99).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 38.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 5.46).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_2040896-1521878-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 46.98).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1942082-1888842-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 27.62).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 38.60).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.78).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 37.03).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.05).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.36).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 5.37).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.26).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.01).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.21).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.31).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.36).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.40).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=ish_2281796-2060609-16&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 30.09).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_2025988-1592331-16"  	[MsgId: MERR-26608]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_1569716-65627-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.68).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_1997719-1528356-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.63).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1562951-290517-16"  	[MsgId: MERR-26608]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1869312-1731830-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.56).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 45.23).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 35.46).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 76.36).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.89).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.45).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 6.02).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 19.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.39).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.54).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.37).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.04).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 5.16).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.50).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.29).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.18).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 5.64).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.05).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.33).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.08).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.36).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.07).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.56).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.32).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.25).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.40).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.75).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.18).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 12.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 12.94).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 10.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.69).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.12).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.64).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.35).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.55).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 24.00).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 25.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 26.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 28.32).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.40).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.03).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.01).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.01).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 5.89).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.15).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 27.46).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 24.80).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 25.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 6.04).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.05).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.74).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 6.32).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 16.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 17.88).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 18.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 13.10).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.05).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.35).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 4.34).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.19).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 10.22).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.19).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 11.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 16.98).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.89).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.26).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_2268897-1678984-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.98).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1941036-1884006-16"  	[MsgId: MERR-26608]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c00752912&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.99).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 36.97).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=ish_2175617-2060413-16&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 37.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 6.84).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 14.61).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.45).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 11.86).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 12.48).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.98).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.60).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.35).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 8.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.37).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c01683939&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.67).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c03086316&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.75).	[MsgId: MWAR-15995]
Kaas_Contextual_Filtering.c(9): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_849683-2147483634-16?conditions=FHPIPRODUCT=4142919"  	[MsgId: MERR-26608]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1869316-1744005-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.86).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 24.38).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_2026148-1648338-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 58.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 9.90).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 32.54).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 17.89).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_2025980-1553267-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 67.34).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 21.38).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=ish_1996955-1270281-16&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.78).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 31.42).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 7.96).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.45).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.48).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.67).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 6.43).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=ish_1996955-1270281-16&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.96).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1624934-229146-16"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.62).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aHHlopIbmO60NQby9ANtdAowX/ish_1632434-68170-16"  	[MsgId: MERR-26608]
KaaS_Content_Rendering_MetaData.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02886960&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 38.30).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 30.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 14.93).	[MsgId: MWAR-15995]
WCC_KaasContentRendering.c(10): Continuing after Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ajnzCTXXNQcSoN8oETlwbOOYl/ish_1776648-1643972-16?entitlement=none&audience=customer&isFullHTMLRequired=true"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 29.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 47.74).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 28.59).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 43.44).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 22.46).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.26).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.31).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.72).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.43).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.03).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 2.52).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 2.00, actual time = 3.35).	[MsgId: MWAR-15995]
